106.549535,29.60257,12
106.549535,29.60257,12
106.49826,29.592211,12
106.567034,29.596064,12
106.551017,29.648229,12
106.504162,29.60979,12
106.603323,29.665684,12
106.55281,29.624043,12
106.601043,29.659945,12
106.570825,29.659335,12
106.527127,29.590177,12
106.533174,29.607838,12
106.504176,29.608303,12
106.574674,29.653068,12
106.593185,29.643153,12
106.545644,29.602346,12
106.642652,29.740656,12
106.48931,29.636413,12
106.503513,29.60546,12
106.525483,29.468401,13
106.622318,29.342071,13
106.518897,29.46917,13
106.508111,29.375036,13
106.521957,29.445576,13
106.553314,29.427936,13
106.563216,29.469618,13
106.544279,29.389817,13
106.619083,29.405154,13
106.551691,29.410395,13
106.548023,29.471248,13
106.543405,29.416583,13
106.511027,29.470305,13
106.553167,29.438811,13
106.562481,29.445041,13
106.542765,29.376422,13
106.550945,29.431217,13
106.540485,29.386622,13
106.567431,29.477577,13
106.543275,29.410481,13
108.797434,29.535456,14
108.828324,29.521081,14
108.829375,29.526635,14
108.801466,29.525904,14
108.768584,29.536308,14
108.78637,29.527424,14
108.770557,29.535021,14
108.819792,29.506043,14
108.788069,29.540044,14
108.831736,29.527206,14
108.793924,29.52573,14
108.805453,29.526084,14
108.796554,29.535155,14
108.824448,29.511902,14
108.792103,29.533418,14
108.78182,29.539712,14
108.788697,29.53227,14
108.758332,29.47212,14
108.840282,29.541675,14
108.774155,29.534683,14
107.101764,29.862293,15
107.092473,29.858452,15
107.068033,29.875556,15
107.091051,29.866821,15
107.07621,29.86013,15
107.078076,29.841143,15
107.091363,29.864787,15
107.068599,29.872502,15
107.086076,29.853078,15
107.103975,29.849668,15
107.084668,29.869426,15
107.014551,29.832625,15
107.080904,29.86921,15
107.093998,29.867084,15
107.07795,29.866186,15
107.06966,29.85836,15
107.102917,29.859891,15
107.09248,29.862263,15
107.074892,29.854655,15
107.072956,29.851329,15
106.282589,29.433616,16
106.265654,29.324989,16
106.27025,29.290948,16
106.286481,29.284404,16
106.31337,29.417656,16
106.284177,29.286414,16
106.276979,29.29276,16
106.285002,29.282823,16
106.265482,29.291832,16
106.283146,29.281256,16
106.294009,29.267941,16
106.258481,29.320255,16
106.268137,29.288225,16
106.277019,29.286031,16
106.264197,29.289132,16
106.476309,29.288541,16
106.287604,29.280445,16
106.28864,29.279032,16
106.314009,29.422884,16
106.293761,29.271352,16
106.250383,30.007843,17
106.292218,30.019351,17
106.279892,30.007035,17
106.293151,29.975591,17
106.2773,29.977514,17
106.285806,30.015401,17
106.250901,29.998902,17
106.238466,30.009949,17
106.290653,29.972764,17
106.290653,29.972764,17
106.259062,29.987847,17
106.254272,29.990273,17
106.24007,30.00886,17
106.28355,29.98365,17
106.285385,29.971935,17
106.291302,29.978049,17
106.288453,29.980808,17
106.279594,29.973688,17
106.252857,30.009985,17
106.290492,29.976205,17
106.226088,29.592218,18
106.222798,29.592569,18
106.228909,29.583494,18
106.243673,29.610157,18
106.246977,29.731947,18
106.234097,29.598725,18
106.237118,29.609817,18
106.219123,29.582791,18
106.224503,29.573953,18
106.226511,29.577695,18
106.247648,29.603818,18
106.224884,29.550039,18
106.234131,29.577042,18
106.230633,29.575273,18
106.244613,29.614762,18
106.239509,29.605815,18
106.233968,29.571387,18
106.248935,29.464628,18
106.237812,29.571427,18
106.226313,29.595244,18
105.950496,29.369145,19
105.938806,29.368509,19
105.945662,29.350793,19
105.903293,29.355007,19
105.94447,29.362459,19
105.948447,29.353232,19
105.937834,29.33277,19
105.952929,29.35123,19
105.939722,29.336113,19
105.951074,29.371468,19
105.940452,29.361977,19
105.944221,29.346203,19
105.939062,29.330546,19
105.942764,29.36768,19
105.906981,29.365545,19
105.947904,29.382055,19
105.938174,29.354217,19
105.943862,29.364779,19
105.935178,29.338172,19
105.934437,29.358087,19
106.07416,29.839464,20
106.074608,29.836665,20
106.073628,29.822547,20
106.082305,29.85727,20
106.077967,29.852453,20
106.073452,29.847171,20
106.062812,29.828359,20
106.072028,29.828503,20
106.078388,29.856366,20
106.086096,29.853693,20
106.089245,29.847259,20
106.069011,29.840586,20
106.055365,29.835854,20
106.066748,29.83041,20
106.069543,29.853157,20
106.082139,29.849787,20
106.066475,29.855201,20
106.07844,29.849896,20
106.077713,29.865186,20
106.061828,29.838659,20
